Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
117,ORD-2021117,2023-04-16,2023-04-17,First Class,CUST-1117,Zain Bhatnagar,Regular Buyer,India,Jaipur,Rajasthan,815104,West,PROD-3117,Home & Kitchen,Storage Box,Storage Box - Pigeon,16076.15,2,0.0,1254.3
118,ORD-2021118,2021-01-19,2021-01-21,Same Day,CUST-1118,Madhav Dey,Prime Member,India,Madurai,Tamil Nadu,438212,North,PROD-3118,Electronics,Laptop,Laptop - Realme,21325.19,4,0.0,4077.98
119,ORD-2021119,2021-10-17,2021-10-20,First Class,CUST-1119,Zara Iyengar,Prime Member,India,Coimbatore,Tamil Nadu,221320,West,PROD-3119,Home & Kitchen,Cookware Set,Cookware Set - Milton,6710.54,1,0.0,-231.7
120,ORD-2021120,2022-12-05,2022-12-09,Standard Class,CUST-1120,Fateh Batta,Prime Member,India,Kanpur,Uttar Pradesh,129668,North,PROD-3120,Fashion,T-Shirt,T-Shirt - W for Woman,18222.21,3,0.0,-513.59
121,ORD-2021121,2021-06-21,2021-06-26,Standard Class,CUST-1121,Saksham Bajwa,Regular Buyer,India,Lucknow,Uttar Pradesh,784248,South,PROD-3121,Sports & Fitness,Dumbbells,Dumbbells - HRX,2499.78,1,0.2,-322.66
122,ORD-2021122,2021-01-13,2021-01-19,First Class,CUST-1122,Samar Ram,Prime Member,India,Howrah,West Bengal,30388,North,PROD-3122,Sports & Fitness,Football,Football - Nivia,6925.47,1,0.0,-59.19
123,ORD-2021123,2023-03-06,2023-03-10,Standard Class,CUST-1123,Myra Karan,Prime Member,India,Indore,Madhya Pradesh,846415,South,PROD-3123,Home & Kitchen,Storage Box,Storage Box - Pigeon,29149.85,2,0.1,2133.44
124,ORD-2021124,2021-12-04,2021-12-08,Standard Class,CUST-1124,Yuvaan Maharaj,Prime Member,India,Hyderabad,Telangana,606558,South,PROD-3124,Home & Kitchen,Curtains,Curtains - Prestige,9498.99,4,0.1,254.04
125,ORD-2021125,2022-05-08,2022-05-10,Second Class,CUST-1125,Ishaan Arya,Prime Member,India,New Delhi,Delhi,605844,North,PROD-3125,Books,Biography,Biography - HarperCollins India,21556.71,4,0.05,351.91
126,ORD-2021126,2022-07-02,2022-07-03,First Class,CUST-1126,Yuvaan Dugar,Prime Member,India,Chennai,Tamil Nadu,302094,North,PROD-3126,Beauty & Personal Care,Shampoo,Shampoo - Mamaearth,28511.81,1,0.05,1420.83
127,ORD-2021127,2022-12-16,2022-12-21,First Class,CUST-1127,Jiya Saran,Regular Buyer,India,Coimbatore,Tamil Nadu,98790,South,PROD-3127,Electronics,Power Bank,Power Bank - Samsung,21822.13,2,0.05,1140.33
128,ORD-2021128,2022-12-28,2022-12-31,Second Class,CUST-1128,Lakshit Bajaj,Regular Buyer,India,Kolkata,West Bengal,757526,East,PROD-3128,Books,Comics,Comics - Rupa Publications,6993.01,2,0.1,-132.39
129,ORD-2021129,2023-04-20,2023-04-23,Second Class,CUST-1129,Aradhya Vasa,Bulk Buyer,India,Kolkata,West Bengal,936408,South,PROD-3129,Books,Biography,Biography - S Chand,21898.5,1,0.2,-63.22
130,ORD-2021130,2022-05-03,2022-05-08,First Class,CUST-1130,Saira Dhaliwal,Regular Buyer,India,Madurai,Tamil Nadu,578142,North,PROD-3130,Electronics,Earphones,Earphones - Mi,4360.37,4,0.2,148.89
131,ORD-2021131,2021-10-27,2021-11-01,Standard Class,CUST-1131,Mehul Khanna,Bulk Buyer,India,Kolkata,West Bengal,31157,North,PROD-3131,Books,Children,Children - S Chand,7336.67,1,0.1,-416.71
132,ORD-2021132,2022-05-03,2022-05-06,First Class,CUST-1132,Indrajit Sur,Regular Buyer,India,Indore,Madhya Pradesh,911421,East,PROD-3132,Electronics,Smartphone,Smartphone - Realme,24027.48,2,0.2,-1206.68
133,ORD-2021133,2021-09-26,2021-10-01,Standard Class,CUST-1133,Kashvi Vig,Regular Buyer,India,Howrah,West Bengal,231191,South,PROD-3133,Fashion,Jeans,Jeans - Max,15480.98,3,0.2,-430.19
134,ORD-2021134,2022-09-23,2022-09-24,First Class,CUST-1134,Advika Guha,Bulk Buyer,India,Ahmedabad,Gujarat,714873,West,PROD-3134,Electronics,Power Bank,Power Bank - Noise,2069.13,3,0.05,167.4
135,ORD-2021135,2021-09-12,2021-09-16,Same Day,CUST-1135,Aarav Bhatti,Regular Buyer,India,Howrah,West Bengal,450885,West,PROD-3135,Sports & Fitness,Football,Football - Vector X,15566.06,4,0.1,-60.38
136,ORD-2021136,2021-04-03,2021-04-05,Standard Class,CUST-1136,Khushi Biswas,Regular Buyer,India,Hubli,Karnataka,562452,West,PROD-3136,Books,Comics,Comics - Rupa Publications,29130.83,3,0.0,2522.04
137,ORD-2021137,2021-12-18,2021-12-19,Standard Class,CUST-1137,Anay Samra,Prime Member,India,Pune,Maharashtra,881584,East,PROD-3137,Electronics,Laptop,Laptop - Mi,938.24,4,0.05,172.89
138,ORD-2021138,2021-08-11,2021-08-14,Standard Class,CUST-1138,Nishith Barman,Bulk Buyer,India,Mysore,Karnataka,535296,East,PROD-3138,Electronics,Power Bank,Power Bank - boAt,9088.61,4,0.0,1000.95
139,ORD-2021139,2021-03-20,2021-03-26,First Class,CUST-1139,Farhan Khurana,Regular Buyer,India,Howrah,West Bengal,150510,West,PROD-3139,Home & Kitchen,Curtains,Curtains - Cello,2007.84,2,0.0,41.19
140,ORD-2021140,2022-06-07,2022-06-10,First Class,CUST-1140,Tara Kamdar,Regular Buyer,India,Lucknow,Uttar Pradesh,439331,South,PROD-3140,Home & Kitchen,Curtains,Curtains - Cello,15930.46,1,0.05,1698.32
141,ORD-2021141,2022-02-19,2022-02-22,Standard Class,CUST-1141,Taran Lall,Regular Buyer,India,Jaipur,Rajasthan,322209,North,PROD-3141,Sports & Fitness,Cricket Bat,Cricket Bat - HRX,6045.58,4,0.1,339.75
142,ORD-2021142,2023-01-20,2023-01-25,Same Day,CUST-1142,Indrajit Rege,Regular Buyer,India,Jaipur,Rajasthan,900735,West,PROD-3142,Electronics,Earphones,Earphones - Samsung,22707.08,2,0.1,2511.7
143,ORD-2021143,2021-06-12,2021-06-14,Standard Class,CUST-1143,Tanya Barman,Regular Buyer,India,Lucknow,Uttar Pradesh,140454,North,PROD-3143,Beauty & Personal Care,Perfume,Perfume - Lakme,10135.53,3,0.0,1032.33
144,ORD-2021144,2021-09-17,2021-09-20,Standard Class,CUST-1144,Kavya Shan,Regular Buyer,India,Lucknow,Uttar Pradesh,855428,East,PROD-3144,Fashion,T-Shirt,T-Shirt - Biba,871.5,2,0.05,93.36
145,ORD-2021145,2022-03-08,2022-03-14,Second Class,CUST-1145,Taran Butala,Regular Buyer,India,Kanpur,Uttar Pradesh,700293,South,PROD-3145,Sports & Fitness,Dumbbells,Dumbbells - SG,16009.95,2,0.05,-964.15
146,ORD-2021146,2021-06-08,2021-06-11,Standard Class,CUST-1146,Kimaya Dhaliwal,Prime Member,India,Nagpur,Maharashtra,442895,North,PROD-3146,Fashion,Kurtis,Kurtis - Biba,23290.82,1,0.0,2654.53
147,ORD-2021147,2022-01-01,2022-01-04,Same Day,CUST-1147,Mannat Mandal,Regular Buyer,India,Pune,Maharashtra,376958,East,PROD-3147,Sports & Fitness,Tennis Racquet,Tennis Racquet - HRX,15507.02,1,0.05,-106.84
148,ORD-2021148,2023-02-21,2023-02-25,Standard Class,CUST-1148,Diya Chaudry,Prime Member,India,Udaipur,Rajasthan,449260,West,PROD-3148,Home & Kitchen,Storage Box,Storage Box - Prestige,8084.39,2,0.2,480.82
149,ORD-2021149,2023-05-21,2023-05-23,Second Class,CUST-1149,Divit Gandhi,Bulk Buyer,India,Madurai,Tamil Nadu,661452,North,PROD-3149,Beauty & Personal Care,Lipstick,Lipstick - Himalaya,14971.54,2,0.2,1200.79
150,ORD-2021150,2022-02-04,2022-02-10,Same Day,CUST-1150,Raunak Chandran,Prime Member,India,Kolkata,West Bengal,274626,North,PROD-3150,Fashion,Shoes,Shoes - W for Woman,17264.5,3,0.0,1367.73
151,ORD-2021151,2022-12-13,2022-12-14,First Class,CUST-1151,Advik Rana,Regular Buyer,India,Nagpur,Maharashtra,86897,East,PROD-3151,Electronics,Smartwatch,Smartwatch - Realme,15198.52,2,0.2,125.71
152,ORD-2021152,2023-04-25,2023-04-29,Standard Class,CUST-1152,Ahana  Grover,Bulk Buyer,India,Surat,Gujarat,213828,East,PROD-3152,Books,Children,Children - Scholastic India,8165.64,4,0.0,878.74
153,ORD-2021153,2023-01-25,2023-01-31,First Class,CUST-1153,Jayant Bath,Prime Member,India,Mumbai,Maharashtra,327757,East,PROD-3153,Electronics,Smartwatch,Smartwatch - Realme,20314.88,3,0.05,1970.45
154,ORD-2021154,2022-08-07,2022-08-10,Second Class,CUST-1154,Aarav Ghose,Bulk Buyer,India,Howrah,West Bengal,362876,West,PROD-3154,Beauty & Personal Care,Perfume,Perfume - Biotique,11725.75,4,0.1,1327.26
155,ORD-2021155,2023-06-18,2023-06-21,Same Day,CUST-1155,Vritika Sood,Regular Buyer,India,Hubli,Karnataka,469154,South,PROD-3155,Electronics,Power Bank,Power Bank - boAt,12134.75,4,0.05,632.47
156,ORD-2021156,2021-06-18,2021-06-20,Same Day,CUST-1156,Tushar Kaul,Bulk Buyer,India,New Delhi,Delhi,438753,South,PROD-3156,Fashion,Kurtis,Kurtis - W for Woman,7366.99,4,0.2,-98.48
157,ORD-2021157,2022-10-21,2022-10-22,Standard Class,CUST-1157,Aarav Kothari,Bulk Buyer,India,New Delhi,Delhi,116253,South,PROD-3157,Fashion,Shoes,Shoes - FabIndia,28789.2,4,0.2,-1176.18
158,ORD-2021158,2021-11-12,2021-11-16,Same Day,CUST-1158,Tejas Grover,Bulk Buyer,India,Bhopal,Madhya Pradesh,549206,East,PROD-3158,Fashion,Kurtis,Kurtis - FabIndia,1423.59,2,0.2,84.23
159,ORD-2021159,2021-08-05,2021-08-07,First Class,CUST-1159,Samaira Jaggi,Bulk Buyer,India,New Delhi,Delhi,886489,West,PROD-3159,Sports & Fitness,Cricket Bat,Cricket Bat - HRX,2318.96,4,0.1,-162.57
160,ORD-2021160,2022-01-21,2022-01-26,Standard Class,CUST-1160,Eva Rege,Prime Member,India,Hubli,Karnataka,522009,North,PROD-3160,Sports & Fitness,Cricket Bat,Cricket Bat - SG,20026.35,1,0.1,-24.5
161,ORD-2021161,2021-07-30,2021-08-04,Standard Class,CUST-1161,Anaya Ratti,Prime Member,India,New Delhi,Delhi,839563,West,PROD-3161,Books,Children,Children - S Chand,29359.31,3,0.1,-1802.46
162,ORD-2021162,2021-11-26,2021-11-30,Standard Class,CUST-1162,Saksham Babu,Bulk Buyer,India,Surat,Gujarat,23115,East,PROD-3162,Fashion,T-Shirt,T-Shirt - Max,6820.57,2,0.2,292.26
163,ORD-2021163,2021-08-31,2021-09-02,Standard Class,CUST-1163,Kimaya Ratti,Regular Buyer,India,Kolkata,West Bengal,451484,South,PROD-3163,Home & Kitchen,Storage Box,Storage Box - Pigeon,25136.71,1,0.05,2815.0
164,ORD-2021164,2021-09-16,2021-09-17,First Class,CUST-1164,Hiran Mandal,Regular Buyer,India,Coimbatore,Tamil Nadu,665246,South,PROD-3164,Fashion,T-Shirt,T-Shirt - Peter England,2448.75,2,0.2,-140.5
165,ORD-2021165,2021-02-02,2021-02-07,Same Day,CUST-1165,Anaya Iyer,Bulk Buyer,India,Kolkata,West Bengal,983747,North,PROD-3165,Electronics,Power Bank,Power Bank - Noise,16641.06,1,0.05,2212.06
166,ORD-2021166,2023-05-27,2023-05-31,Same Day,CUST-1166,Ira Sarraf,Regular Buyer,India,Chennai,Tamil Nadu,285931,South,PROD-3166,Fashion,Jeans,Jeans - W for Woman,2179.17,3,0.2,121.31
167,ORD-2021167,2021-07-05,2021-07-06,Same Day,CUST-1167,Mishti Kant,Prime Member,India,Hubli,Karnataka,727327,North,PROD-3167,Books,Children,Children - Penguin India,10095.16,1,0.1,1051.98
168,ORD-2021168,2021-11-10,2021-11-13,Same Day,CUST-1168,Taran Dave,Prime Member,India,Lucknow,Uttar Pradesh,139954,East,PROD-3168,Books,Children,Children - HarperCollins India,27681.49,1,0.2,-1604.27
169,ORD-2021169,2022-01-20,2022-01-23,Same Day,CUST-1169,Kismat Lata,Prime Member,India,Howrah,West Bengal,451512,South,PROD-3169,Sports & Fitness,Yoga Mat,Yoga Mat - SS,28706.48,4,0.05,2251.17
170,ORD-2021170,2022-11-05,2022-11-09,Standard Class,CUST-1170,Anay Thaker,Prime Member,India,Ahmedabad,Gujarat,954997,East,PROD-3170,Beauty & Personal Care,Lipstick,Lipstick - Dabur,26084.7,2,0.2,2422.02
171,ORD-2021171,2022-03-07,2022-03-08,Second Class,CUST-1171,Nakul Bhakta,Prime Member,India,Mysore,Karnataka,980861,North,PROD-3171,Home & Kitchen,Bedsheet,Bedsheet - Borosil,27950.52,4,0.1,30.74
172,ORD-2021172,2021-07-23,2021-07-25,Standard Class,CUST-1172,Tara Johal,Prime Member,India,Jaipur,Rajasthan,861352,West,PROD-3172,Sports & Fitness,Dumbbells,Dumbbells - HRX,27604.11,1,0.05,165.04
173,ORD-2021173,2021-07-20,2021-07-26,Second Class,CUST-1173,Onkar Sankar,Prime Member,India,Lucknow,Uttar Pradesh,835644,North,PROD-3173,Fashion,Shoes,Shoes - W for Woman,6119.07,2,0.0,214.76
174,ORD-2021174,2023-04-02,2023-04-08,First Class,CUST-1174,Romil Gera,Bulk Buyer,India,Ahmedabad,Gujarat,578328,South,PROD-3174,Fashion,T-Shirt,T-Shirt - W for Woman,25980.53,4,0.1,2999.18
175,ORD-2021175,2022-06-17,2022-06-19,Same Day,CUST-1175,Priyansh Rao,Bulk Buyer,India,Lucknow,Uttar Pradesh,915127,East,PROD-3175,Fashion,Shoes,Shoes - Biba,9991.49,4,0.1,768.41
176,ORD-2021176,2022-03-05,2022-03-11,Standard Class,CUST-1176,Abram Sem,Prime Member,India,Hyderabad,Telangana,674364,North,PROD-3176,Beauty & Personal Care,Lipstick,Lipstick - Lakme,28176.32,1,0.0,2075.1
177,ORD-2021177,2022-08-17,2022-08-20,Same Day,CUST-1177,Kanav Soni,Bulk Buyer,India,Bhopal,Madhya Pradesh,96863,East,PROD-3177,Electronics,Earphones,Earphones - Mi,28589.0,2,0.1,3609.01
178,ORD-2021178,2022-09-29,2022-10-02,Standard Class,CUST-1178,Abram Gopal,Bulk Buyer,India,Pune,Maharashtra,333158,East,PROD-3178,Books,Children,Children - HarperCollins India,29319.75,3,0.2,2462.35
179,ORD-2021179,2021-04-17,2021-04-21,Same Day,CUST-1179,Prisha Raju,Prime Member,India,New Delhi,Delhi,663800,South,PROD-3179,Beauty & Personal Care,Moisturizer,Moisturizer - Lakme,11556.4,1,0.05,1299.14
180,ORD-2021180,2021-09-27,2021-10-02,Second Class,CUST-1180,Inaaya  Sibal,Prime Member,India,Mysore,Karnataka,71583,South,PROD-3180,Beauty & Personal Care,Perfume,Perfume - Biotique,17810.59,2,0.05,1911.75
181,ORD-2021181,2022-07-11,2022-07-16,Standard Class,CUST-1181,Yasmin Kadakia,Bulk Buyer,India,Bangalore,Karnataka,113632,West,PROD-3181,Beauty & Personal Care,Face Wash,Face Wash - Dabur,27431.96,4,0.05,3801.98
182,ORD-2021182,2022-10-31,2022-11-05,First Class,CUST-1182,Heer Sangha,Prime Member,India,Nagpur,Maharashtra,266480,East,PROD-3182,Fashion,Kurtis,Kurtis - Biba,24904.16,2,0.1,414.06
183,ORD-2021183,2022-10-15,2022-10-21,Standard Class,CUST-1183,Pihu Ravi,Regular Buyer,India,Ahmedabad,Gujarat,334133,East,PROD-3183,Fashion,T-Shirt,T-Shirt - Biba,27535.57,1,0.0,2987.96
184,ORD-2021184,2021-11-08,2021-11-12,Same Day,CUST-1184,Ivan Sodhi,Regular Buyer,India,Kanpur,Uttar Pradesh,86456,North,PROD-3184,Fashion,Shoes,Shoes - Biba,17340.78,3,0.0,1842.76
185,ORD-2021185,2021-03-01,2021-03-02,Second Class,CUST-1185,Manikya Chand,Bulk Buyer,India,Mysore,Karnataka,899549,North,PROD-3185,Electronics,Earphones,Earphones - boAt,11082.24,1,0.1,349.75
186,ORD-2021186,2022-10-15,2022-10-17,Standard Class,CUST-1186,Ela Wason,Regular Buyer,India,Kanpur,Uttar Pradesh,171275,East,PROD-3186,Fashion,Shoes,Shoes - Pantaloons,25607.22,3,0.0,3046.16
187,ORD-2021187,2021-04-03,2021-04-08,Second Class,CUST-1187,Anahi Kashyap,Regular Buyer,India,Coimbatore,Tamil Nadu,774791,North,PROD-3187,Beauty & Personal Care,Moisturizer,Moisturizer - Lakme,1672.11,3,0.0,-3.21
188,ORD-2021188,2022-12-16,2022-12-21,First Class,CUST-1188,Jayesh Dani,Prime Member,India,Ahmedabad,Gujarat,469712,South,PROD-3188,Fashion,Kurtis,Kurtis - Peter England,13180.46,3,0.2,-565.91
189,ORD-2021189,2022-12-05,2022-12-07,Second Class,CUST-1189,Urvi Salvi,Bulk Buyer,India,Ahmedabad,Gujarat,189217,East,PROD-3189,Home & Kitchen,Cookware Set,Cookware Set - Pigeon,5992.22,1,0.2,-214.12
190,ORD-2021190,2022-11-08,2022-11-13,Same Day,CUST-1190,Shayak Kale,Prime Member,India,Coimbatore,Tamil Nadu,245580,North,PROD-3190,Beauty & Personal Care,Perfume,Perfume - Mamaearth,14238.43,4,0.0,220.48
191,ORD-2021191,2021-02-25,2021-02-28,Second Class,CUST-1191,Uthkarsh Gala,Prime Member,India,Surat,Gujarat,882043,South,PROD-3191,Home & Kitchen,Storage Box,Storage Box - Borosil,2915.72,4,0.05,154.63
192,ORD-2021192,2021-03-25,2021-03-30,Second Class,CUST-1192,Baiju Kohli,Bulk Buyer,India,Kanpur,Uttar Pradesh,215659,West,PROD-3192,Books,Biography,Biography - Rupa Publications,28963.64,2,0.1,-1983.08
193,ORD-2021193,2022-05-26,2022-05-28,Second Class,CUST-1193,Sumer Bakshi,Prime Member,India,Udaipur,Rajasthan,904620,West,PROD-3193,Books,Exam Preparation,Exam Preparation - Penguin India,27055.49,4,0.2,2428.08
194,ORD-2021194,2023-06-01,2023-06-04,First Class,CUST-1194,Saira Savant,Regular Buyer,India,Udaipur,Rajasthan,902473,South,PROD-3194,Electronics,Laptop,Laptop - Mi,24717.81,4,0.2,780.16
195,ORD-2021195,2021-01-15,2021-01-16,Standard Class,CUST-1195,Dhruv Batra,Regular Buyer,India,Indore,Madhya Pradesh,914412,North,PROD-3195,Electronics,Power Bank,Power Bank - Samsung,13376.65,1,0.2,-439.23
196,ORD-2021196,2021-06-11,2021-06-17,Standard Class,CUST-1196,Yuvaan Thakur,Regular Buyer,India,Howrah,West Bengal,794243,West,PROD-3196,Electronics,Smartphone,Smartphone - OnePlus,7817.29,3,0.0,215.83
197,ORD-2021197,2021-07-23,2021-07-24,Standard Class,CUST-1197,Yashvi Bava,Bulk Buyer,India,New Delhi,Delhi,361207,West,PROD-3197,Fashion,Kurtis,Kurtis - Biba,6763.86,3,0.2,439.33
198,ORD-2021198,2021-08-08,2021-08-13,Standard Class,CUST-1198,Shamik Rajan,Bulk Buyer,India,Udaipur,Rajasthan,339192,West,PROD-3198,Sports & Fitness,Dumbbells,Dumbbells - Nivia,13160.8,1,0.1,979.01
199,ORD-2021199,2021-03-21,2021-03-27,First Class,CUST-1199,Ivan Gole,Prime Member,India,Mysore,Karnataka,282813,North,PROD-3199,Home & Kitchen,Curtains,Curtains - Cello,15428.51,1,0.1,393.43
200,ORD-2021200,2023-05-28,2023-06-01,Standard Class,CUST-1200,Jayant Apte,Bulk Buyer,India,Lucknow,Uttar Pradesh,199393,South,PROD-3200,Beauty & Personal Care,Perfume,Perfume - Himalaya,938.54,4,0.05,-8.68
201,ORD-2021201,2021-01-22,2021-01-25,Second Class,CUST-1201,Azad Baria,Prime Member,India,Surat,Gujarat,507216,North,PROD-3201,Fashion,Shoes,Shoes - FabIndia,6912.62,3,0.2,-342.32
202,ORD-2021202,2021-12-30,2021-12-31,Same Day,CUST-1202,Dharmajan Borra,Regular Buyer,India,Bangalore,Karnataka,184929,South,PROD-3202,Home & Kitchen,Curtains,Curtains - Pigeon,4845.37,4,0.2,210.14
203,ORD-2021203,2022-04-15,2022-04-16,Second Class,CUST-1203,Neysa Dora,Prime Member,India,Mumbai,Maharashtra,840391,North,PROD-3203,Beauty & Personal Care,Moisturizer,Moisturizer - Patanjali,27220.96,2,0.0,4028.37
204,ORD-2021204,2021-12-06,2021-12-11,Second Class,CUST-1204,Mamooty Ganesh,Prime Member,India,Chennai,Tamil Nadu,710604,West,PROD-3204,Books,Exam Preparation,Exam Preparation - HarperCollins India,20273.29,2,0.2,1956.13
205,ORD-2021205,2022-10-17,2022-10-18,Same Day,CUST-1205,Ahana  Bhavsar,Bulk Buyer,India,Ahmedabad,Gujarat,970968,South,PROD-3205,Electronics,Smartphone,Smartphone - Realme,22253.82,4,0.0,793.31
206,ORD-2021206,2021-03-09,2021-03-10,Second Class,CUST-1206,Piya Zachariah,Prime Member,India,New Delhi,Delhi,829117,North,PROD-3206,Beauty & Personal Care,Shampoo,Shampoo - Biotique,15028.37,3,0.1,-603.2
207,ORD-2021207,2021-04-22,2021-04-27,Standard Class,CUST-1207,Nitya Mani,Regular Buyer,India,Coimbatore,Tamil Nadu,108674,South,PROD-3207,Electronics,Earphones,Earphones - Noise,20218.32,1,0.2,1968.5
208,ORD-2021208,2022-11-09,2022-11-11,Second Class,CUST-1208,Pari Venkatesh,Bulk Buyer,India,Kolkata,West Bengal,971835,North,PROD-3208,Electronics,Smartphone,Smartphone - boAt,29330.04,1,0.05,2088.93
209,ORD-2021209,2023-05-28,2023-05-29,Second Class,CUST-1209,Lagan Atwal,Prime Member,India,New Delhi,Delhi,72052,East,PROD-3209,Sports & Fitness,Dumbbells,Dumbbells - SG,23838.04,4,0.2,-2611.93
210,ORD-2021210,2021-05-05,2021-05-10,Same Day,CUST-1210,Aarna Kapoor,Regular Buyer,India,Kanpur,Uttar Pradesh,611082,West,PROD-3210,Beauty & Personal Care,Shampoo,Shampoo - Patanjali,3910.72,2,0.1,-183.9
211,ORD-2021211,2022-10-28,2022-10-30,Standard Class,CUST-1211,Dhruv Majumdar,Prime Member,India,Hyderabad,Telangana,516180,South,PROD-3211,Beauty & Personal Care,Moisturizer,Moisturizer - Dabur,21509.53,1,0.1,1908.89
212,ORD-2021212,2021-03-01,2021-03-04,Same Day,CUST-1212,Kabir Saha,Bulk Buyer,India,Kolkata,West Bengal,487750,East,PROD-3212,Books,Children,Children - Scholastic India,4441.19,1,0.05,326.45
213,ORD-2021213,2022-10-23,2022-10-25,Second Class,CUST-1213,Ivana Borra,Regular Buyer,India,Bhopal,Madhya Pradesh,967481,East,PROD-3213,Home & Kitchen,Cookware Set,Cookware Set - Prestige,20699.03,1,0.0,-492.06
214,ORD-2021214,2023-05-08,2023-05-13,Same Day,CUST-1214,Stuvan Vala,Regular Buyer,India,Hyderabad,Telangana,69587,South,PROD-3214,Books,Comics,Comics - HarperCollins India,6705.12,4,0.05,823.87
215,ORD-2021215,2022-02-03,2022-02-07,Second Class,CUST-1215,Amira Hora,Regular Buyer,India,Hyderabad,Telangana,407612,South,PROD-3215,Electronics,Earphones,Earphones - OnePlus,4850.62,4,0.0,265.89
216,ORD-2021216,2021-10-16,2021-10-19,Standard Class,CUST-1216,Nirvaan Ranganathan,Regular Buyer,India,Mysore,Karnataka,166099,East,PROD-3216,Electronics,Smartwatch,Smartwatch - Noise,17366.21,3,0.0,1127.81
217,ORD-2021217,2022-08-08,2022-08-14,Same Day,CUST-1217,Rhea Taneja,Regular Buyer,India,Lucknow,Uttar Pradesh,689162,East,PROD-3217,Sports & Fitness,Football,Football - Cosco,5427.07,1,0.05,-53.0
218,ORD-2021218,2022-09-27,2022-09-30,Standard Class,CUST-1218,Damini Randhawa,Bulk Buyer,India,Chennai,Tamil Nadu,10246,North,PROD-3218,Books,Comics,Comics - HarperCollins India,12979.48,3,0.2,-352.23
219,ORD-2021219,2023-03-06,2023-03-07,Second Class,CUST-1219,Biju Lall,Regular Buyer,India,Hubli,Karnataka,380893,East,PROD-3219,Beauty & Personal Care,Perfume,Perfume - Dabur,27893.56,1,0.1,-554.82
220,ORD-2021220,2022-01-08,2022-01-14,Standard Class,CUST-1220,Lakshit Mangal,Prime Member,India,Pune,Maharashtra,840114,West,PROD-3220,Sports & Fitness,Dumbbells,Dumbbells - Cosco,1926.6,2,0.0,19.1
221,ORD-2021221,2021-02-23,2021-02-24,Second Class,CUST-1221,Divij Dyal,Regular Buyer,India,Mysore,Karnataka,164966,East,PROD-3221,Books,Exam Preparation,Exam Preparation - S Chand,19014.52,2,0.05,1335.28
222,ORD-2021222,2022-11-23,2022-11-27,Standard Class,CUST-1222,Adah Zacharia,Prime Member,India,Mysore,Karnataka,859717,East,PROD-3222,Electronics,Smartwatch,Smartwatch - Realme,11700.22,3,0.0,998.99
223,ORD-2021223,2022-12-22,2022-12-23,Same Day,CUST-1223,Yuvaan Banik,Prime Member,India,Hyderabad,Telangana,267699,East,PROD-3223,Books,Biography,Biography - Scholastic India,8693.45,1,0.1,109.38
224,ORD-2021224,2021-01-04,2021-01-07,Standard Class,CUST-1224,Krish Luthra,Prime Member,India,Indore,Madhya Pradesh,124390,East,PROD-3224,Sports & Fitness,Dumbbells,Dumbbells - Vector X,19721.99,4,0.1,-3128.13
225,ORD-2021225,2022-06-15,2022-06-17,Same Day,CUST-1225,Pari Bahri,Bulk Buyer,India,Hyderabad,Telangana,64051,South,PROD-3225,Fashion,Shoes,Shoes - FabIndia,3410.66,4,0.1,-214.95
226,ORD-2021226,2021-08-30,2021-09-03,Same Day,CUST-1226,Kartik Sarna,Prime Member,India,Hyderabad,Telangana,392857,South,PROD-3226,Beauty & Personal Care,Shampoo,Shampoo - Mamaearth,10406.5,4,0.2,-178.84
227,ORD-2021227,2022-03-19,2022-03-25,Same Day,CUST-1227,Anay Tak,Prime Member,India,Nagpur,Maharashtra,880460,West,PROD-3227,Sports & Fitness,Yoga Mat,Yoga Mat - Vector X,25189.54,1,0.2,3077.22
228,ORD-2021228,2021-02-15,2021-02-20,Same Day,CUST-1228,Akarsh Goda,Bulk Buyer,India,Nagpur,Maharashtra,612646,West,PROD-3228,Home & Kitchen,Bedsheet,Bedsheet - Pigeon,4199.69,4,0.05,475.33
